27409.36 -12278.29 -23660.99 8529.922 27409.36
-12278.29 -23660.99 8529.922 27409.36 -12278.29
-23660.99 8529.922 27409.36 -12278.29 -23660.99
8529.922 27409.36 -12278.29 -23660.99 8529.922
27409.36 -12278.29 -23660.99 8529.922 27409.36
-12278.29 -23660.99 8529.922
