1017,0,1992,1987,0.13,0.48,0.04,0.58,1.05,2.36
1017,0,1992,1988,0.23,0.42,-0.02,0.41,1.09,2.14
1017,0,1992,1989,0.14,0.34,-0.04,0.31,0.94,1.65
1017,0,1992,1990,0.19,0.39,0.06,0.24,1.22,2.33
1017,0,1992,1991,0.38,0.52,0.05,0.38,1.24,2.82
1021,0,1992,1980,0.07,0.07,0.1,15.87,3.33,13.36
1021,0,1992,1981,0.49,0.03,-0.01,11.93,1.23,8.98
1021,0,1992,1982,0.41,0.1,0.08,21.65,1.5,15.37
1021,0,1992,1983,0.36,0.06,0.12,1.9,0.68,2.72
1021,0,1992,1984,0.46,0.1,0.14,1.05,0.83,2.62
1021,0,1992,1985,0.43,0.1,0.03,0.61,0.98,2.08
1021,0,1992,1986,0.5,0.09,0.06,0.3,0.84,1.95
1021,0,1992,1987,0.51,0.11,0.09,0.35,0.95,2.22
1021,0,1992,1988,0.21,0.08,0.08,0.19,1.16,1.91
1021,0,1992,1989,0.22,0.08,0.07,0.18,1.32,2.01
1021,0,1992,1990,0.25,0.09,0.09,0.1,1.4,2.19
1021,0,1992,1991,0.07,0.07,0,0.09,1.28,1.52
1034,0,1992,1984,0.24,0.04,0.13,0.8,1.16,2.42
1034,0,1992,1985,0.2,0.14,0.13,1.8,1.05,3
1034,0,1992,1986,0.11,0.17,0.11,1.42,1.03,2.61
1034,0,1992,1987,0.16,0.12,0.07,0.39,0.63,1.46
1034,0,1992,1988,0.14,0.13,0.11,0.84,0.89,2.09
1034,0,1992,1989,0.17,0.16,0.11,1.04,0.92,2.32
1034,0,1992,1990,0.16,0.19,0.1,1.31,0.84,2.42
1034,0,1992,1991,0.15,0.18,0.04,1.7,0.81,2.4
1036,0,1992,1983,0.2,0.16,-0.01,0.89,1.01,1.98
1036,0,1992,1984,0.25,0.11,0.01,0.63,1.08,1.95
1036,0,1992,1985,0.24,0.09,0.03,0.47,1.12,1.93
1036,0,1992,1986,0.25,0.04,0.02,0.38,0.96,1.58
1036,0,1992,1987,0.21,-0.19,0.03,0.42,1.31,1.63
1036,0,1992,1988,0.42,-0.15,0.06,0.71,1.23,2.14
1036,0,1992,1989,0.35,-0.15,0.06,0.96,1.38,2.36
1036,0,1992,1990,0.32,-0.04,0.04,0.44,1.42,2.15
1036,0,1992,1991,0.27,-0.05,0.02,0.56,1.55,2.2
1038,0,1992,1983,-0.19,0.25,0.12,1.26,1.21,2.47
1038,0,1992,1991,-0.03,0.03,0.03,0.21,1.08,1.32
1045,0,1992,1963,0.14,0.15,0.06,0.54,0.7,1.6
1045,0,1992,1964,0.12,0.18,0.09,0.71,0.75,1.88
1045,0,1992,1965,0.1,0.2,0.09,0.93,0.75,2.01
1045,0,1992,1966,0.14,0.19,0.09,0.77,0.67,1.86
1045,0,1992,1967,0.13,0.18,0.06,0.68,0.62,1.64
1045,0,1992,1968,0.09,0.19,0.05,0.68,0.67,1.6
1045,0,1992,1969,0.05,0.19,0.04,0.57,0.69,1.5
1045,0,1992,1970,0,0.16,-0.01,0.39,0.74,1.19
1045,0,1992,1971,0.01,0.14,0.02,1.06,0.75,1.66
1045,0,1992,1972,0,0.14,0.02,0.63,0.78,1.42
1045,0,1992,1973,0.02,0.12,-0.02,0.21,0.88,1.12
1045,0,1992,1974,0.01,0.13,0.03,0.14,1,1.37
1045,0,1992,1975,0.05,0.12,-0.01,0.24,1.07,1.41
1045,0,1992,1976,0.11,0.15,0.04,0.35,1.17,1.87
1045,0,1992,1977,0.13,0.16,0.03,0.24,1.1,1.73
1045,0,1992,1978,0.09,0.13,0.04,0.2,0.99,1.54
1045,0,1992,1979,0.04,0.13,0,0.13,1.02,1.33
1045,0,1992,1980,0,0.1,-0.03,0.1,1.17,1.28
1045,0,1992,1981,0,0.1,0.02,0.11,1.1,1.36
1045,0,1992,1982,-0.01,0.09,0,0.31,1.07,1.38
1045,0,1992,1983,0.09,0.11,0.06,0.55,1.01,1.8
1045,0,1992,1984,0.12,0.14,0.07,0.5,1.02,1.89
1045,0,1992,1985,0.07,0.17,0.08,0.58,0.95,1.91
1045,0,1992,1986,0.02,0.18,0.05,0.63,0.8,1.63
1045,0,1992,1987,0.01,0.19,0.05,0.37,0.85,1.53
1045,0,1992,1988,-0.02,0.21,0.08,0.49,0.91,1.75
1045,0,1992,1989,-0.13,0.23,0.07,0.51,0.96,1.66
1045,0,1992,1990,-0.16,0.18,0.01,0.31,0.88,1.16
1045,0,1992,1991,-0.12,0.13,0,0.39,0.8,1.07
1050,0,1992,1980,0.43,0.25,0.19,1.17,1.67,3.88
1050,0,1992,1981,0.2,0.21,-0.01,1,1.71,2.8
1050,0,1992,1982,0.22,-0.2,-0.1,2.28,1.24,2.27
1050,0,1992,1983,0.2,-0.41,-0.15,3.36,1.35,2.54
1050,0,1992,1984,0.22,-0.65,-0.24,2.62,1.18,1.33
1050,0,1992,1985,0.04,-1.16,-0.33,38.69,1.05,21.59
1050,0,1992,1986,0.04,-0.44,-0.13,32.1,0.45,18.71
1050,0,1992,1988,0.08,-1.1,-0.05,2.99,0.02,0.19
1050,0,1992,1989,-0.26,-0.66,-0.12,0.5,0.02,-1.33
1050,1,1992,1990,-0.26,-2.85,-0.25,1.37,0.02,-4.31
1050,0,1992,1991,-0.16,-0.58,-0.01,6.67,0.02,2.98
1054,0,1992,1981,0.3,0.33,0.37,15.1,1.92,13.04
1054,0,1992,1982,0.59,0.24,0.16,20.98,1.16,15.3
1054,0,1992,1983,0.56,0.23,0.13,19.22,1.01,13.98
1054,0,1992,1984,0.55,0.3,0.19,12.75,1.25,10.62
1054,0,1992,1985,0.7,0.28,0.15,9.45,0.95,8.33
1054,0,1992,1986,0.68,0.3,0.07,5.66,0.79,5.65
1054,0,1992,1987,0.61,0.31,0.07,2.72,0.82,3.87
1054,0,1992,1988,0.29,0.33,0.09,3.64,0.99,4.29
1054,0,1992,1989,0.41,0.4,0.12,2.54,1.23,4.22
1054,0,1992,1990,0.31,0.4,0.05,1.43,1.25,3.19
1054,0,1992,1991,0.12,0.17,0.03,1.27,0.89,2.13
1055,0,1992,1984,0.24,0.25,0.38,3.11,2.17,5.92
1055,0,1992,1985,0.68,0.35,0.38,18.15,1.82,15.27
1055,0,1992,1986,0.7,0.49,0.38,6.62,1.58,8.33
1055,0,1992,1987,0.62,0.46,0.13,1.86,1.43,4.37
1055,0,1992,1988,0.54,0.3,0.08,0.58,1.52,3.22
1055,0,1992,1989,0.54,0.28,0,0.79,1.75,3.26
1055,0,1992,1990,0.57,0.34,0.17,4.34,1.65,5.96
1055,0,1992,1991,0.58,0.36,0.19,2.49,1.42,4.75
1056,0,1992,1977,0.48,0.1,0.16,0.62,2.24,3.87
1056,0,1992,1978,0.54,0.17,0.17,0.95,2.02,4.05
1056,0,1992,1979,0.39,0.16,0.17,1.46,1.67,3.79
1056,0,1992,1980,0.44,0.11,0.13,2.71,1.49,4.2
1056,0,1992,1981,0.54,0.1,0.16,2.67,1.1,4.02
1056,0,1992,1982,0.51,0.21,0.18,4.81,1.14,5.54
1056,0,1992,1983,0.52,0.14,0.16,6.98,1.12,6.67
1056,0,1992,1984,0.49,0.21,0.12,2.94,0.93,3.99
1056,0,1992,1985,0.64,0.12,0.08,1.56,0.66,2.8
1056,0,1992,1986,0.52,0.05,0.09,1.41,0.74,2.57
1056,0,1992,1987,0.46,0.11,0.09,0.89,0.71,2.25
1056,0,1992,1988,0.49,0.07,0.05,0.95,0.74,2.16
1056,0,1992,1989,0.4,0.02,0.01,0.48,0.94,1.78
1056,0,1992,1990,0.37,0.04,0.05,0.17,0.99,1.77
1056,0,1992,1991,0.34,-0.33,-0.02,0.22,0.76,0.78
1066,1,1986,1984,0.47,0.19,-0.05,1.67,1.11,2.77
1066,1,1986,1985,0.22,0.2,-0.08,0.91,1.35,2.17
1073,0,1992,1981,0.28,0.11,-0.44,7.34,1.98,5.43
